date,jobcountry,indeed_job_postings_index,variable,display_name
2020-09-09,US,64.97,total postings,Data & Analytics
2020-09-09,US,86.27,new postings,Data & Analytics
2020-09-10,US,65.2,total postings,Data & Analytics
2020-09-10,US,85.07,new postings,Data & Analytics
2020-09-11,US,65.3,total postings,Data & Analytics
2020-09-11,US,81.07,new postings,Data & Analytics
2020-09-12,US,65.45,total postings,Data & Analytics
2020-09-12,US,77.13,new postings,Data & Analytics
2020-09-13,US,65.54,total postings,Data & Analytics
2020-09-13,US,72.73,new postings,Data & Analytics
2020-09-14,US,65.54,total postings,Data & Analytics
2020-09-14,US,69.48,new postings,Data & Analytics
2020-09-15,US,65.6,total postings,Data & Analytics
2020-09-15,US,69.77,new postings,Data & Analytics
2020-09-16,US,65.74,total postings,Data & Analytics
2020-09-16,US,71.1,new postings,Data & Analytics
2020-09-17,US,65.96,total postings,Data & Analytics
2020-09-17,US,71.68,new postings,Data & Analytics
2020-09-18,US,65.96,total postings,Data & Analytics
2020-09-18,US,73.94,new postings,Data & Analytics
2020-09-19,US,66.02,total postings,Data & Analytics
2020-09-19,US,76.36,new postings,Data & Analytics
2020-09-20,US,66.18,total postings,Data & Analytics
2020-09-20,US,79.01,new postings,Data & Analytics
2020-09-21,US,66.29,total postings,Data & Analytics
2020-09-21,US,80.38,new postings,Data & Analytics
2020-09-22,US,66.31,total postings,Data & Analytics
2020-09-22,US,79.18,new postings,Data & Analytics
2020-09-23,US,66.28,total postings,Data & Analytics
2020-09-23,US,77.12,new postings,Data & Analytics
2020-09-24,US,66.24,total postings,Data & Analytics
2020-09-24,US,75.15,new postings,Data & Analytics
2020-09-25,US,66.41,total postings,Data & Analytics
2020-09-25,US,73.93,new postings,Data & Analytics
2020-09-26,US,66.47,total postings,Data & Analytics
2020-09-26,US,72.66,new postings,Data & Analytics
2020-09-27,US,66.52,total postings,Data & Analytics
2020-09-27,US,72.03,new postings,Data & Analytics
2020-09-28,US,66.69,total postings,Data & Analytics
2020-09-28,US,72.28,new postings,Data & Analytics
2020-09-29,US,66.95,total postings,Data & Analytics
