date,jobcountry,indeed_job_postings_index,variable,display_name
2022-03-06,FR,132.19,total postings,"IT Infrastructure, Operations & Support"
2022-03-06,FR,144.66,new postings,"IT Infrastructure, Operations & Support"
2022-03-07,FR,132.34,total postings,"IT Infrastructure, Operations & Support"
2022-03-07,FR,143.27,new postings,"IT Infrastructure, Operations & Support"
2022-03-08,FR,132.57,total postings,"IT Infrastructure, Operations & Support"
2022-03-08,FR,143.32,new postings,"IT Infrastructure, Operations & Support"
2022-03-09,FR,132.62,total postings,"IT Infrastructure, Operations & Support"
2022-03-09,FR,143.57,new postings,"IT Infrastructure, Operations & Support"
2022-03-10,FR,132.74,total postings,"IT Infrastructure, Operations & Support"
2022-03-10,FR,143.77,new postings,"IT Infrastructure, Operations & Support"
2022-03-11,FR,132.77,total postings,"IT Infrastructure, Operations & Support"
2022-03-11,FR,144.34,new postings,"IT Infrastructure, Operations & Support"
2022-03-12,FR,132.74,total postings,"IT Infrastructure, Operations & Support"
2022-03-12,FR,144.99,new postings,"IT Infrastructure, Operations & Support"
2022-03-13,FR,132.96,total postings,"IT Infrastructure, Operations & Support"
2022-03-13,FR,146.83,new postings,"IT Infrastructure, Operations & Support"
2022-03-14,FR,133.19,total postings,"IT Infrastructure, Operations & Support"
2022-03-14,FR,148.26,new postings,"IT Infrastructure, Operations & Support"
2022-03-15,FR,133.14,total postings,"IT Infrastructure, Operations & Support"
2022-03-15,FR,147.31,new postings,"IT Infrastructure, Operations & Support"
2022-03-16,FR,133.09,total postings,"IT Infrastructure, Operations & Support"
2022-03-16,FR,146.93,new postings,"IT Infrastructure, Operations & Support"
2022-03-17,FR,133.13,total postings,"IT Infrastructure, Operations & Support"
2022-03-17,FR,147.74,new postings,"IT Infrastructure, Operations & Support"
2022-03-18,FR,133.18,total postings,"IT Infrastructure, Operations & Support"
2022-03-18,FR,147.73,new postings,"IT Infrastructure, Operations & Support"
2022-03-19,FR,133.37,total postings,"IT Infrastructure, Operations & Support"
2022-03-19,FR,148.67,new postings,"IT Infrastructure, Operations & Support"
2022-03-20,FR,133.42,total postings,"IT Infrastructure, Operations & Support"
2022-03-20,FR,148.57,new postings,"IT Infrastructure, Operations & Support"
2022-03-21,FR,133.72,total postings,"IT Infrastructure, Operations & Support"
2022-03-21,FR,149.21,new postings,"IT Infrastructure, Operations & Support"
2022-03-22,FR,134.08,total postings,"IT Infrastructure, Operations & Support"
2022-03-22,FR,151.78,new postings,"IT Infrastructure, Operations & Support"
2022-03-23,FR,134.49,total postings,"IT Infrastructure, Operations & Support"
2022-03-23,FR,153.0,new postings,"IT Infrastructure, Operations & Support"
2022-03-24,FR,134.75,total postings,"IT Infrastructure, Operations & Support"
2022-03-24,FR,151.69,new postings,"IT Infrastructure, Operations & Support"
2022-03-25,FR,135.21,total postings,"IT Infrastructure, Operations & Support"
2022-03-25,FR,152.75,new postings,"IT Infrastructure, Operations & Support"
2022-03-26,FR,135.57,total postings,"IT Infrastructure, Operations & Support"
2022-03-26,FR,152.39,new postings,"IT Infrastructure, Operations & Support"
2022-03-27,FR,135.85,total postings,"IT Infrastructure, Operations & Support"
2022-03-27,FR,152.88,new postings,"IT Infrastructure, Operations & Support"
2022-03-28,FR,136.04,total postings,"IT Infrastructure, Operations & Support"
2022-03-28,FR,152.2,new postings,"IT Infrastructure, Operations & Support"
2022-03-29,FR,136.46,total postings,"IT Infrastructure, Operations & Support"
2022-03-29,FR,151.89,new postings,"IT Infrastructure, Operations & Support"
2022-03-30,FR,136.8,total postings,"IT Infrastructure, Operations & Support"
2022-03-30,FR,152.51,new postings,"IT Infrastructure, Operations & Support"
2022-03-31,FR,137.08,total postings,"IT Infrastructure, Operations & Support"
2022-03-31,FR,155.0,new postings,"IT Infrastructure, Operations & Support"
2022-04-01,FR,137.35,total postings,"IT Infrastructure, Operations & Support"
2022-04-01,FR,156.18,new postings,"IT Infrastructure, Operations & Support"
2022-04-02,FR,137.92,total postings,"IT Infrastructure, Operations & Support"
2022-04-02,FR,158.61,new postings,"IT Infrastructure, Operations & Support"
2022-04-03,FR,138.32,total postings,"IT Infrastructure, Operations & Support"
2022-04-03,FR,160.21,new postings,"IT Infrastructure, Operations & Support"
2022-04-04,FR,138.65,total postings,"IT Infrastructure, Operations & Support"
2022-04-04,FR,163.03,new postings,"IT Infrastructure, Operations & Support"
2022-04-05,FR,138.74,total postings,"IT Infrastructure, Operations & Support"
2022-04-05,FR,164.81,new postings,"IT Infrastructure, Operations & Support"
2022-04-06,FR,139.04,total postings,"IT Infrastructure, Operations & Support"
2022-04-06,FR,166.25,new postings,"IT Infrastructure, Operations & Support"
2022-04-07,FR,139.38,total postings,"IT Infrastructure, Operations & Support"
2022-04-07,FR,167.61,new postings,"IT Infrastructure, Operations & Support"
2022-04-08,FR,139.69,total postings,"IT Infrastructure, Operations & Support"
2022-04-08,FR,168.84,new postings,"IT Infrastructure, Operations & Support"
2022-04-09,FR,139.67,total postings,"IT Infrastructure, Operations & Support"
2022-04-09,FR,169.35,new postings,"IT Infrastructure, Operations & Support"
2022-04-10,FR,139.85,total postings,"IT Infrastructure, Operations & Support"
2022-04-10,FR,170.71,new postings,"IT Infrastructure, Operations & Support"
2022-04-11,FR,139.79,total postings,"IT Infrastructure, Operations & Support"
2022-04-11,FR,171.62,new postings,"IT Infrastructure, Operations & Support"
2022-04-12,FR,139.73,total postings,"IT Infrastructure, Operations & Support"
2022-04-12,FR,172.41,new postings,"IT Infrastructure, Operations & Support"
2022-04-13,FR,139.57,total postings,"IT Infrastructure, Operations & Support"
2022-04-13,FR,172.39,new postings,"IT Infrastructure, Operations & Support"
2022-04-14,FR,139.51,total postings,"IT Infrastructure, Operations & Support"
2022-04-14,FR,171.28,new postings,"IT Infrastructure, Operations & Support"
2022-04-15,FR,139.4,total postings,"IT Infrastructure, Operations & Support"
2022-04-15,FR,168.74,new postings,"IT Infrastructure, Operations & Support"
2022-04-16,FR,139.45,total postings,"IT Infrastructure, Operations & Support"
2022-04-16,FR,165.17,new postings,"IT Infrastructure, Operations & Support"
2022-04-17,FR,139.29,total postings,"IT Infrastructure, Operations & Support"
2022-04-17,FR,160.28,new postings,"IT Infrastructure, Operations & Support"
2022-04-18,FR,139.36,total postings,"IT Infrastructure, Operations & Support"
2022-04-18,FR,155.62,new postings,"IT Infrastructure, Operations & Support"
2022-04-19,FR,139.12,total postings,"IT Infrastructure, Operations & Support"
2022-04-19,FR,148.77,new postings,"IT Infrastructure, Operations & Support"
2022-04-20,FR,138.77,total postings,"IT Infrastructure, Operations & Support"
2022-04-20,FR,142.62,new postings,"IT Infrastructure, Operations & Support"
2022-04-21,FR,138.27,total postings,"IT Infrastructure, Operations & Support"
2022-04-21,FR,135.87,new postings,"IT Infrastructure, Operations & Support"
2022-04-22,FR,137.89,total postings,"IT Infrastructure, Operations & Support"
2022-04-22,FR,131.27,new postings,"IT Infrastructure, Operations & Support"
2022-04-23,FR,137.46,total postings,"IT Infrastructure, Operations & Support"
2022-04-23,FR,127.59,new postings,"IT Infrastructure, Operations & Support"
2022-04-24,FR,137.17,total postings,"IT Infrastructure, Operations & Support"
2022-04-24,FR,124.38,new postings,"IT Infrastructure, Operations & Support"
2022-04-25,FR,136.86,total postings,"IT Infrastructure, Operations & Support"
2022-04-25,FR,121.42,new postings,"IT Infrastructure, Operations & Support"
2022-04-26,FR,136.77,total postings,"IT Infrastructure, Operations & Support"
2022-04-26,FR,123.93,new postings,"IT Infrastructure, Operations & Support"
2022-04-27,FR,136.72,total postings,"IT Infrastructure, Operations & Support"
2022-04-27,FR,127.26,new postings,"IT Infrastructure, Operations & Support"
2022-04-28,FR,136.72,total postings,"IT Infrastructure, Operations & Support"
2022-04-28,FR,131.27,new postings,"IT Infrastructure, Operations & Support"
2022-04-29,FR,136.63,total postings,"IT Infrastructure, Operations & Support"
2022-04-29,FR,134.68,new postings,"IT Infrastructure, Operations & Support"
2022-04-30,FR,136.66,total postings,"IT Infrastructure, Operations & Support"
2022-04-30,FR,138.1,new postings,"IT Infrastructure, Operations & Support"
2022-05-01,FR,136.68,total postings,"IT Infrastructure, Operations & Support"
2022-05-01,FR,142.13,new postings,"IT Infrastructure, Operations & Support"
2022-05-02,FR,136.86,total postings,"IT Infrastructure, Operations & Support"
2022-05-02,FR,147.59,new postings,"IT Infrastructure, Operations & Support"
2022-05-03,FR,137.05,total postings,"IT Infrastructure, Operations & Support"
2022-05-03,FR,149.49,new postings,"IT Infrastructure, Operations & Support"
2022-05-04,FR,137.41,total postings,"IT Infrastructure, Operations & Support"
2022-05-04,FR,151.88,new postings,"IT Infrastructure, Operations & Support"
2022-05-05,FR,137.93,total postings,"IT Infrastructure, Operations & Support"
2022-05-05,FR,156.88,new postings,"IT Infrastructure, Operations & Support"
2022-05-06,FR,138.67,total postings,"IT Infrastructure, Operations & Support"
2022-05-06,FR,160.74,new postings,"IT Infrastructure, Operations & Support"
2022-05-07,FR,138.98,total postings,"IT Infrastructure, Operations & Support"
2022-05-07,FR,164.63,new postings,"IT Infrastructure, Operations & Support"
2022-05-08,FR,139.38,total postings,"IT Infrastructure, Operations & Support"
2022-05-08,FR,167.71,new postings,"IT Infrastructure, Operations & Support"
2022-05-09,FR,139.69,total postings,"IT Infrastructure, Operations & Support"
2022-05-09,FR,168.79,new postings,"IT Infrastructure, Operations & Support"
2022-05-10,FR,140.1,total postings,"IT Infrastructure, Operations & Support"
2022-05-10,FR,171.5,new postings,"IT Infrastructure, Operations & Support"
2022-05-11,FR,140.43,total postings,"IT Infrastructure, Operations & Support"
2022-05-11,FR,171.95,new postings,"IT Infrastructure, Operations & Support"
2022-05-12,FR,140.34,total postings,"IT Infrastructure, Operations & Support"
2022-05-12,FR,170.43,new postings,"IT Infrastructure, Operations & Support"
2022-05-13,FR,139.85,total postings,"IT Infrastructure, Operations & Support"
2022-05-13,FR,167.56,new postings,"IT Infrastructure, Operations & Support"
2022-05-14,FR,140.04,total postings,"IT Infrastructure, Operations & Support"
2022-05-14,FR,166.57,new postings,"IT Infrastructure, Operations & Support"
2022-05-15,FR,140.19,total postings,"IT Infrastructure, Operations & Support"
2022-05-15,FR,167.33,new postings,"IT Infrastructure, Operations & Support"
2022-05-16,FR,140.36,total postings,"IT Infrastructure, Operations & Support"
2022-05-16,FR,166.2,new postings,"IT Infrastructure, Operations & Support"
2022-05-17,FR,140.57,total postings,"IT Infrastructure, Operations & Support"
2022-05-17,FR,165.71,new postings,"IT Infrastructure, Operations & Support"
2022-05-18,FR,140.68,total postings,"IT Infrastructure, Operations & Support"
2022-05-18,FR,166.31,new postings,"IT Infrastructure, Operations & Support"
2022-05-19,FR,141.23,total postings,"IT Infrastructure, Operations & Support"
2022-05-19,FR,167.97,new postings,"IT Infrastructure, Operations & Support"
2022-05-20,FR,142.1,total postings,"IT Infrastructure, Operations & Support"
2022-05-20,FR,172.51,new postings,"IT Infrastructure, Operations & Support"
2022-05-21,FR,142.37,total postings,"IT Infrastructure, Operations & Support"
2022-05-21,FR,174.7,new postings,"IT Infrastructure, Operations & Support"
2022-05-22,FR,142.81,total postings,"IT Infrastructure, Operations & Support"
2022-05-22,FR,174.81,new postings,"IT Infrastructure, Operations & Support"
2022-05-23,FR,143.41,total postings,"IT Infrastructure, Operations & Support"
2022-05-23,FR,175.87,new postings,"IT Infrastructure, Operations & Support"
2022-05-24,FR,143.64,total postings,"IT Infrastructure, Operations & Support"
2022-05-24,FR,174.84,new postings,"IT Infrastructure, Operations & Support"
2022-05-25,FR,143.99,total postings,"IT Infrastructure, Operations & Support"
2022-05-25,FR,173.43,new postings,"IT Infrastructure, Operations & Support"
2022-05-26,FR,144.09,total postings,"IT Infrastructure, Operations & Support"
2022-05-26,FR,170.48,new postings,"IT Infrastructure, Operations & Support"
2022-05-27,FR,143.85,total postings,"IT Infrastructure, Operations & Support"
2022-05-27,FR,164.08,new postings,"IT Infrastructure, Operations & Support"
2022-05-28,FR,143.65,total postings,"IT Infrastructure, Operations & Support"
2022-05-28,FR,155.85,new postings,"IT Infrastructure, Operations & Support"
2022-05-29,FR,143.26,total postings,"IT Infrastructure, Operations & Support"
2022-05-29,FR,148.37,new postings,"IT Infrastructure, Operations & Support"
2022-05-30,FR,142.92,total postings,"IT Infrastructure, Operations & Support"
2022-05-30,FR,142.08,new postings,"IT Infrastructure, Operations & Support"
2022-05-31,FR,142.92,total postings,"IT Infrastructure, Operations & Support"
2022-05-31,FR,135.7,new postings,"IT Infrastructure, Operations & Support"
2022-06-01,FR,142.67,total postings,"IT Infrastructure, Operations & Support"
2022-06-01,FR,130.16,new postings,"IT Infrastructure, Operations & Support"
2022-06-02,FR,142.44,total postings,"IT Infrastructure, Operations & Support"
2022-06-02,FR,125.41,new postings,"IT Infrastructure, Operations & Support"
2022-06-03,FR,142.45,total postings,"IT Infrastructure, Operations & Support"
2022-06-03,FR,126.2,new postings,"IT Infrastructure, Operations & Support"
2022-06-04,FR,142.62,total postings,"IT Infrastructure, Operations & Support"
2022-06-04,FR,131.82,new postings,"IT Infrastructure, Operations & Support"
2022-06-05,FR,142.65,total postings,"IT Infrastructure, Operations & Support"
2022-06-05,FR,137.54,new postings,"IT Infrastructure, Operations & Support"
2022-06-06,FR,142.37,total postings,"IT Infrastructure, Operations & Support"
2022-06-06,FR,141.95,new postings,"IT Infrastructure, Operations & Support"
2022-06-07,FR,142.08,total postings,"IT Infrastructure, Operations & Support"
2022-06-07,FR,144.3,new postings,"IT Infrastructure, Operations & Support"
2022-06-08,FR,142.11,total postings,"IT Infrastructure, Operations & Support"
2022-06-08,FR,146.8,new postings,"IT Infrastructure, Operations & Support"
2022-06-09,FR,142.17,total postings,"IT Infrastructure, Operations & Support"
2022-06-09,FR,149.34,new postings,"IT Infrastructure, Operations & Support"
2022-06-10,FR,142.4,total postings,"IT Infrastructure, Operations & Support"
2022-06-10,FR,149.52,new postings,"IT Infrastructure, Operations & Support"
2022-06-11,FR,142.46,total postings,"IT Infrastructure, Operations & Support"
2022-06-11,FR,146.13,new postings,"IT Infrastructure, Operations & Support"
2022-06-12,FR,142.55,total postings,"IT Infrastructure, Operations & Support"
2022-06-12,FR,142.47,new postings,"IT Infrastructure, Operations & Support"
2022-06-13,FR,142.81,total postings,"IT Infrastructure, Operations & Support"
2022-06-13,FR,140.82,new postings,"IT Infrastructure, Operations & Support"
2022-06-14,FR,143.12,total postings,"IT Infrastructure, Operations & Support"
2022-06-14,FR,143.05,new postings,"IT Infrastructure, Operations & Support"
2022-06-15,FR,143.27,total postings,"IT Infrastructure, Operations & Support"
2022-06-15,FR,144.66,new postings,"IT Infrastructure, Operations & Support"
2022-06-16,FR,143.25,total postings,"IT Infrastructure, Operations & Support"
2022-06-16,FR,145.47,new postings,"IT Infrastructure, Operations & Support"
2022-06-17,FR,143.0,total postings,"IT Infrastructure, Operations & Support"
2022-06-17,FR,145.16,new postings,"IT Infrastructure, Operations & Support"
2022-06-18,FR,142.6,total postings,"IT Infrastructure, Operations & Support"
2022-06-18,FR,145.39,new postings,"IT Infrastructure, Operations & Support"
2022-06-19,FR,142.42,total postings,"IT Infrastructure, Operations & Support"
2022-06-19,FR,146.01,new postings,"IT Infrastructure, Operations & Support"
2022-06-20,FR,142.1,total postings,"IT Infrastructure, Operations & Support"
2022-06-20,FR,145.12,new postings,"IT Infrastructure, Operations & Support"
2022-06-21,FR,141.77,total postings,"IT Infrastructure, Operations & Support"
2022-06-21,FR,143.95,new postings,"IT Infrastructure, Operations & Support"
2022-06-22,FR,141.48,total postings,"IT Infrastructure, Operations & Support"
2022-06-22,FR,143.44,new postings,"IT Infrastructure, Operations & Support"
2022-06-23,FR,141.31,total postings,"IT Infrastructure, Operations & Support"
2022-06-23,FR,143.29,new postings,"IT Infrastructure, Operations & Support"
2022-06-24,FR,141.15,total postings,"IT Infrastructure, Operations & Support"
2022-06-24,FR,143.73,new postings,"IT Infrastructure, Operations & Support"
2022-06-25,FR,141.19,total postings,"IT Infrastructure, Operations & Support"
2022-06-25,FR,143.27,new postings,"IT Infrastructure, Operations & Support"
2022-06-26,FR,141.16,total postings,"IT Infrastructure, Operations & Support"
2022-06-26,FR,143.3,new postings,"IT Infrastructure, Operations & Support"
2022-06-27,FR,141.46,total postings,"IT Infrastructure, Operations & Support"
2022-06-27,FR,143.82,new postings,"IT Infrastructure, Operations & Support"
2022-06-28,FR,141.67,total postings,"IT Infrastructure, Operations & Support"
2022-06-28,FR,141.88,new postings,"IT Infrastructure, Operations & Support"
2022-06-29,FR,141.81,total postings,"IT Infrastructure, Operations & Support"
2022-06-29,FR,140.2,new postings,"IT Infrastructure, Operations & Support"
2022-06-30,FR,141.84,total postings,"IT Infrastructure, Operations & Support"
2022-06-30,FR,137.2,new postings,"IT Infrastructure, Operations & Support"
2022-07-01,FR,141.52,total postings,"IT Infrastructure, Operations & Support"
2022-07-01,FR,134.63,new postings,"IT Infrastructure, Operations & Support"
2022-07-02,FR,141.37,total postings,"IT Infrastructure, Operations & Support"
2022-07-02,FR,134.61,new postings,"IT Infrastructure, Operations & Support"
2022-07-03,FR,141.13,total postings,"IT Infrastructure, Operations & Support"
2022-07-03,FR,133.28,new postings,"IT Infrastructure, Operations & Support"
2022-07-04,FR,140.7,total postings,"IT Infrastructure, Operations & Support"
2022-07-04,FR,132.31,new postings,"IT Infrastructure, Operations & Support"
2022-07-05,FR,140.37,total postings,"IT Infrastructure, Operations & Support"
2022-07-05,FR,131.77,new postings,"IT Infrastructure, Operations & Support"
2022-07-06,FR,139.9,total postings,"IT Infrastructure, Operations & Support"
2022-07-06,FR,130.75,new postings,"IT Infrastructure, Operations & Support"
2022-07-07,FR,139.46,total postings,"IT Infrastructure, Operations & Support"
2022-07-07,FR,132.33,new postings,"IT Infrastructure, Operations & Support"
2022-07-08,FR,139.41,total postings,"IT Infrastructure, Operations & Support"
2022-07-08,FR,133.52,new postings,"IT Infrastructure, Operations & Support"
2022-07-09,FR,139.36,total postings,"IT Infrastructure, Operations & Support"
2022-07-09,FR,133.22,new postings,"IT Infrastructure, Operations & Support"
2022-07-10,FR,140.77,total postings,"IT Infrastructure, Operations & Support"
2022-07-10,FR,143.01,new postings,"IT Infrastructure, Operations & Support"
2022-07-11,FR,142.07,total postings,"IT Infrastructure, Operations & Support"
2022-07-11,FR,151.01,new postings,"IT Infrastructure, Operations & Support"
2022-07-12,FR,159.02,new postings,"IT Infrastructure, Operations & Support"
2022-07-12,FR,143.15,total postings,"IT Infrastructure, Operations & Support"
2022-07-13,FR,144.39,total postings,"IT Infrastructure, Operations & Support"
2022-07-13,FR,166.25,new postings,"IT Infrastructure, Operations & Support"
2022-07-14,FR,145.48,total postings,"IT Infrastructure, Operations & Support"
2022-07-14,FR,171.57,new postings,"IT Infrastructure, Operations & Support"
2022-07-15,FR,173.58,new postings,"IT Infrastructure, Operations & Support"
2022-07-15,FR,145.97,total postings,"IT Infrastructure, Operations & Support"
2022-07-16,FR,146.21,total postings,"IT Infrastructure, Operations & Support"
2022-07-16,FR,174.43,new postings,"IT Infrastructure, Operations & Support"
2022-07-17,FR,163.93,new postings,"IT Infrastructure, Operations & Support"
2022-07-17,FR,145.09,total postings,"IT Infrastructure, Operations & Support"
2022-07-18,FR,143.94,total postings,"IT Infrastructure, Operations & Support"
2022-07-18,FR,154.77,new postings,"IT Infrastructure, Operations & Support"
2022-07-19,FR,142.87,total postings,"IT Infrastructure, Operations & Support"
2022-07-19,FR,146.77,new postings,"IT Infrastructure, Operations & Support"
2022-07-20,FR,141.83,total postings,"IT Infrastructure, Operations & Support"
2022-07-20,FR,140.26,new postings,"IT Infrastructure, Operations & Support"
2022-07-21,FR,141.17,total postings,"IT Infrastructure, Operations & Support"
2022-07-21,FR,134.97,new postings,"IT Infrastructure, Operations & Support"
2022-07-22,FR,133.64,new postings,"IT Infrastructure, Operations & Support"
2022-07-22,FR,141.05,total postings,"IT Infrastructure, Operations & Support"
2022-07-23,FR,140.88,total postings,"IT Infrastructure, Operations & Support"
2022-07-23,FR,135.58,new postings,"IT Infrastructure, Operations & Support"
2022-07-24,FR,139.68,new postings,"IT Infrastructure, Operations & Support"
2022-07-24,FR,140.82,total postings,"IT Infrastructure, Operations & Support"
2022-07-25,FR,140.89,total postings,"IT Infrastructure, Operations & Support"
2022-07-25,FR,143.15,new postings,"IT Infrastructure, Operations & Support"
2022-07-26,FR,146.9,new postings,"IT Infrastructure, Operations & Support"
2022-07-26,FR,141.12,total postings,"IT Infrastructure, Operations & Support"
2022-07-27,FR,141.31,total postings,"IT Infrastructure, Operations & Support"
2022-07-27,FR,149.3,new postings,"IT Infrastructure, Operations & Support"
2022-07-28,FR,150.88,new postings,"IT Infrastructure, Operations & Support"
2022-07-28,FR,141.31,total postings,"IT Infrastructure, Operations & Support"
2022-07-29,FR,141.21,total postings,"IT Infrastructure, Operations & Support"
2022-07-29,FR,150.57,new postings,"IT Infrastructure, Operations & Support"
2022-07-30,FR,141.23,total postings,"IT Infrastructure, Operations & Support"
2022-07-30,FR,148.62,new postings,"IT Infrastructure, Operations & Support"
2022-07-31,FR,141.1,total postings,"IT Infrastructure, Operations & Support"
2022-07-31,FR,146.62,new postings,"IT Infrastructure, Operations & Support"
2022-08-01,FR,145.65,new postings,"IT Infrastructure, Operations & Support"
2022-08-01,FR,140.99,total postings,"IT Infrastructure, Operations & Support"
2022-08-02,FR,142.77,new postings,"IT Infrastructure, Operations & Support"
2022-08-02,FR,140.86,total postings,"IT Infrastructure, Operations & Support"
2022-08-03,FR,140.07,new postings,"IT Infrastructure, Operations & Support"
2022-08-03,FR,140.8,total postings,"IT Infrastructure, Operations & Support"
2022-08-04,FR,140.47,total postings,"IT Infrastructure, Operations & Support"
2022-08-04,FR,138.18,new postings,"IT Infrastructure, Operations & Support"
2022-08-05,FR,136.76,new postings,"IT Infrastructure, Operations & Support"
2022-08-05,FR,140.18,total postings,"IT Infrastructure, Operations & Support"
2022-08-06,FR,137.23,new postings,"IT Infrastructure, Operations & Support"
2022-08-06,FR,140.09,total postings,"IT Infrastructure, Operations & Support"
2022-08-07,FR,139.97,total postings,"IT Infrastructure, Operations & Support"
2022-08-07,FR,137.77,new postings,"IT Infrastructure, Operations & Support"
2022-08-08,FR,139.83,total postings,"IT Infrastructure, Operations & Support"
2022-08-08,FR,138.02,new postings,"IT Infrastructure, Operations & Support"
2022-08-09,FR,139.64,new postings,"IT Infrastructure, Operations & Support"
2022-08-09,FR,139.84,total postings,"IT Infrastructure, Operations & Support"
2022-08-10,FR,139.83,total postings,"IT Infrastructure, Operations & Support"
2022-08-10,FR,141.51,new postings,"IT Infrastructure, Operations & Support"
2022-08-11,FR,139.99,total postings,"IT Infrastructure, Operations & Support"
2022-08-11,FR,141.96,new postings,"IT Infrastructure, Operations & Support"
2022-08-12,FR,142.54,new postings,"IT Infrastructure, Operations & Support"
2022-08-12,FR,140.3,total postings,"IT Infrastructure, Operations & Support"
2022-08-13,FR,140.37,total postings,"IT Infrastructure, Operations & Support"
2022-08-13,FR,139.97,new postings,"IT Infrastructure, Operations & Support"
2022-08-14,FR,137.11,new postings,"IT Infrastructure, Operations & Support"
2022-08-14,FR,140.6,total postings,"IT Infrastructure, Operations & Support"
2022-08-15,FR,135.24,new postings,"IT Infrastructure, Operations & Support"
2022-08-15,FR,140.9,total postings,"IT Infrastructure, Operations & Support"
2022-08-16,FR,131.43,new postings,"IT Infrastructure, Operations & Support"
2022-08-16,FR,141.02,total postings,"IT Infrastructure, Operations & Support"
2022-08-17,FR,140.9,total postings,"IT Infrastructure, Operations & Support"
2022-08-17,FR,126.02,new postings,"IT Infrastructure, Operations & Support"
2022-08-18,FR,121.95,new postings,"IT Infrastructure, Operations & Support"
2022-08-18,FR,140.84,total postings,"IT Infrastructure, Operations & Support"
2022-08-19,FR,118.52,new postings,"IT Infrastructure, Operations & Support"
2022-08-19,FR,140.62,total postings,"IT Infrastructure, Operations & Support"
2022-08-20,FR,140.44,total postings,"IT Infrastructure, Operations & Support"
2022-08-20,FR,117.72,new postings,"IT Infrastructure, Operations & Support"
2022-08-21,FR,116.39,new postings,"IT Infrastructure, Operations & Support"
2022-08-21,FR,140.09,total postings,"IT Infrastructure, Operations & Support"
2022-08-22,FR,113.33,new postings,"IT Infrastructure, Operations & Support"
2022-08-22,FR,139.77,total postings,"IT Infrastructure, Operations & Support"
2022-08-23,FR,114.49,new postings,"IT Infrastructure, Operations & Support"
2022-08-23,FR,139.51,total postings,"IT Infrastructure, Operations & Support"
2022-08-24,FR,139.31,total postings,"IT Infrastructure, Operations & Support"
2022-08-24,FR,117.7,new postings,"IT Infrastructure, Operations & Support"
2022-08-25,FR,121.8,new postings,"IT Infrastructure, Operations & Support"
2022-08-25,FR,139.33,total postings,"IT Infrastructure, Operations & Support"
2022-08-26,FR,126.82,new postings,"IT Infrastructure, Operations & Support"
2022-08-26,FR,139.46,total postings,"IT Infrastructure, Operations & Support"
2022-08-27,FR,139.68,total postings,"IT Infrastructure, Operations & Support"
2022-08-27,FR,130.76,new postings,"IT Infrastructure, Operations & Support"
2022-08-28,FR,135.55,new postings,"IT Infrastructure, Operations & Support"
2022-08-28,FR,139.99,total postings,"IT Infrastructure, Operations & Support"
2022-08-29,FR,140.62,new postings,"IT Infrastructure, Operations & Support"
2022-08-29,FR,139.94,total postings,"IT Infrastructure, Operations & Support"
2022-08-30,FR,143.75,new postings,"IT Infrastructure, Operations & Support"
2022-08-30,FR,139.93,total postings,"IT Infrastructure, Operations & Support"
2022-08-31,FR,139.98,total postings,"IT Infrastructure, Operations & Support"
2022-08-31,FR,146.26,new postings,"IT Infrastructure, Operations & Support"
2022-09-01,FR,139.87,total postings,"IT Infrastructure, Operations & Support"
2022-09-01,FR,147.01,new postings,"IT Infrastructure, Operations & Support"
2022-09-02,FR,147.02,new postings,"IT Infrastructure, Operations & Support"
2022-09-02,FR,139.59,total postings,"IT Infrastructure, Operations & Support"
2022-09-03,FR,139.4,total postings,"IT Infrastructure, Operations & Support"
2022-09-03,FR,147.23,new postings,"IT Infrastructure, Operations & Support"
2022-09-04,FR,139.03,total postings,"IT Infrastructure, Operations & Support"
2022-09-04,FR,146.76,new postings,"IT Infrastructure, Operations & Support"
2022-09-05,FR,138.8,total postings,"IT Infrastructure, Operations & Support"
2022-09-05,FR,146.39,new postings,"IT Infrastructure, Operations & Support"
2022-09-06,FR,145.62,new postings,"IT Infrastructure, Operations & Support"
2022-09-06,FR,138.52,total postings,"IT Infrastructure, Operations & Support"
2022-09-07,FR,138.3,total postings,"IT Infrastructure, Operations & Support"
2022-09-07,FR,145.64,new postings,"IT Infrastructure, Operations & Support"
2022-09-08,FR,138.02,total postings,"IT Infrastructure, Operations & Support"
2022-09-08,FR,146.1,new postings,"IT Infrastructure, Operations & Support"
2022-09-09,FR,137.73,total postings,"IT Infrastructure, Operations & Support"
2022-09-09,FR,145.66,new postings,"IT Infrastructure, Operations & Support"
2022-09-10,FR,145.02,new postings,"IT Infrastructure, Operations & Support"
2022-09-10,FR,137.45,total postings,"IT Infrastructure, Operations & Support"
2022-09-11,FR,137.18,total postings,"IT Infrastructure, Operations & Support"
2022-09-11,FR,144.79,new postings,"IT Infrastructure, Operations & Support"
2022-09-12,FR,137.09,total postings,"IT Infrastructure, Operations & Support"
2022-09-12,FR,144.3,new postings,"IT Infrastructure, Operations & Support"
2022-09-13,FR,145.05,new postings,"IT Infrastructure, Operations & Support"
2022-09-13,FR,137.17,total postings,"IT Infrastructure, Operations & Support"
2022-09-14,FR,144.71,new postings,"IT Infrastructure, Operations & Support"
2022-09-14,FR,137.07,total postings,"IT Infrastructure, Operations & Support"
2022-09-15,FR,137.25,total postings,"IT Infrastructure, Operations & Support"
2022-09-15,FR,145.84,new postings,"IT Infrastructure, Operations & Support"
