date,jobcountry,indeed_job_postings_index,variable,display_name
2020-08-18,DE,81.47,new postings,Data & Analytics
2020-08-18,DE,74.17,total postings,Data & Analytics
2020-08-19,DE,82.55,new postings,Data & Analytics
2020-08-19,DE,74.33,total postings,Data & Analytics
2020-08-20,DE,82.4,new postings,Data & Analytics
2020-08-20,DE,74.38,total postings,Data & Analytics
2020-08-21,DE,85.08,new postings,Data & Analytics
2020-08-21,DE,74.55,total postings,Data & Analytics
2020-08-22,DE,87.64,new postings,Data & Analytics
2020-08-22,DE,74.8,total postings,Data & Analytics
2020-08-23,DE,89.2,new postings,Data & Analytics
2020-08-23,DE,74.97,total postings,Data & Analytics
2020-08-24,DE,89.65,new postings,Data & Analytics
2020-08-24,DE,75.25,total postings,Data & Analytics
2020-08-25,DE,88.48,new postings,Data & Analytics
2020-08-25,DE,75.48,total postings,Data & Analytics
2020-08-26,DE,85.42,new postings,Data & Analytics
2020-08-26,DE,75.67,total postings,Data & Analytics
2020-08-27,DE,82.78,new postings,Data & Analytics
2020-08-27,DE,75.85,total postings,Data & Analytics
2020-08-28,DE,81.58,new postings,Data & Analytics
2020-08-28,DE,76.1,total postings,Data & Analytics
2020-08-29,DE,81.04,new postings,Data & Analytics
2020-08-29,DE,76.33,total postings,Data & Analytics
2020-08-30,DE,80.19,new postings,Data & Analytics
2020-08-30,DE,76.51,total postings,Data & Analytics
2020-08-31,DE,79.61,new postings,Data & Analytics
2020-08-31,DE,76.64,total postings,Data & Analytics
2020-09-01,DE,80.18,new postings,Data & Analytics
2020-09-01,DE,76.81,total postings,Data & Analytics
2020-09-02,DE,81.67,new postings,Data & Analytics
2020-09-02,DE,76.95,total postings,Data & Analytics
2020-09-03,DE,83.61,new postings,Data & Analytics
2020-09-03,DE,77.1,total postings,Data & Analytics
2020-09-04,DE,82.75,new postings,Data & Analytics
2020-09-04,DE,77.11,total postings,Data & Analytics
2020-09-05,DE,81.55,new postings,Data & Analytics
2020-09-05,DE,77.23,total postings,Data & Analytics
2020-09-06,DE,80.57,new postings,Data & Analytics
2020-09-06,DE,77.33,total postings,Data & Analytics
2020-09-07,DE,79.76,new postings,Data & Analytics
2020-09-07,DE,77.42,total postings,Data & Analytics
2020-09-08,DE,78.6,new postings,Data & Analytics
2020-09-08,DE,77.45,total postings,Data & Analytics
2020-09-09,DE,77.2,new postings,Data & Analytics
2020-09-09,DE,77.42,total postings,Data & Analytics
2020-09-10,DE,76.82,new postings,Data & Analytics
2020-09-10,DE,77.5,total postings,Data & Analytics
2020-09-11,DE,77.12,new postings,Data & Analytics
2020-09-11,DE,77.49,total postings,Data & Analytics
2020-09-12,DE,76.99,new postings,Data & Analytics
2020-09-12,DE,77.33,total postings,Data & Analytics
2020-09-13,DE,77.38,new postings,Data & Analytics
2020-09-13,DE,77.16,total postings,Data & Analytics
2020-09-14,DE,77.57,new postings,Data & Analytics
2020-09-14,DE,76.98,total postings,Data & Analytics
2020-09-15,DE,77.45,new postings,Data & Analytics
2020-09-15,DE,76.8,total postings,Data & Analytics
2020-09-16,DE,78.29,new postings,Data & Analytics
2020-09-16,DE,76.64,total postings,Data & Analytics
2020-09-17,DE,78.24,new postings,Data & Analytics
2020-09-17,DE,76.46,total postings,Data & Analytics
2020-09-18,DE,79.4,new postings,Data & Analytics
2020-09-18,DE,76.41,total postings,Data & Analytics
2020-09-19,DE,81.52,new postings,Data & Analytics
2020-09-19,DE,76.48,total postings,Data & Analytics
2020-09-20,DE,83.64,new postings,Data & Analytics
2020-09-20,DE,76.6,total postings,Data & Analytics
2020-09-21,DE,85.11,new postings,Data & Analytics
2020-09-21,DE,76.78,total postings,Data & Analytics
2020-09-22,DE,86.76,new postings,Data & Analytics
2020-09-22,DE,76.93,total postings,Data & Analytics
2020-09-23,DE,87.78,new postings,Data & Analytics
2020-09-23,DE,77.16,total postings,Data & Analytics
2020-09-24,DE,89.45,new postings,Data & Analytics
2020-09-24,DE,77.48,total postings,Data & Analytics
2020-09-25,DE,90.56,new postings,Data & Analytics
2020-09-25,DE,77.94,total postings,Data & Analytics
2020-09-26,DE,90.71,new postings,Data & Analytics
2020-09-26,DE,78.26,total postings,Data & Analytics
2020-09-27,DE,90.27,new postings,Data & Analytics
2020-09-27,DE,78.62,total postings,Data & Analytics
2020-09-28,DE,90.33,new postings,Data & Analytics
2020-09-28,DE,79.02,total postings,Data & Analytics
2020-09-29,DE,90.58,new postings,Data & Analytics
2020-09-29,DE,79.25,total postings,Data & Analytics
2020-09-30,DE,90.45,new postings,Data & Analytics
2020-09-30,DE,79.43,total postings,Data & Analytics
2020-10-01,DE,89.37,new postings,Data & Analytics
2020-10-01,DE,79.68,total postings,Data & Analytics
2020-10-02,DE,87.73,new postings,Data & Analytics
2020-10-02,DE,79.8,total postings,Data & Analytics
2020-10-03,DE,87.22,new postings,Data & Analytics
2020-10-03,DE,80.08,total postings,Data & Analytics
2020-10-04,DE,88.47,new postings,Data & Analytics
2020-10-04,DE,80.34,total postings,Data & Analytics
2020-10-05,DE,90.51,new postings,Data & Analytics
2020-10-05,DE,80.57,total postings,Data & Analytics
2020-10-06,DE,93.44,new postings,Data & Analytics
2020-10-06,DE,80.99,total postings,Data & Analytics
2020-10-07,DE,97.73,new postings,Data & Analytics
2020-10-07,DE,81.46,total postings,Data & Analytics
2020-10-08,DE,101.62,new postings,Data & Analytics
2020-10-08,DE,81.83,total postings,Data & Analytics
2020-10-09,DE,106.19,new postings,Data & Analytics
2020-10-09,DE,82.2,total postings,Data & Analytics
2020-10-10,DE,109.59,new postings,Data & Analytics
2020-10-10,DE,82.57,total postings,Data & Analytics
2020-10-11,DE,111.09,new postings,Data & Analytics
2020-10-11,DE,83.07,total postings,Data & Analytics
2020-10-12,DE,111.7,new postings,Data & Analytics
2020-10-12,DE,83.44,total postings,Data & Analytics
2020-10-13,DE,111.95,new postings,Data & Analytics
2020-10-13,DE,83.78,total postings,Data & Analytics
2020-10-14,DE,110.91,new postings,Data & Analytics
